"SEN","24/01/2021","10","1725.3565","2471.3126","23.815","1049.9526","16318.7601","208.8928","520.767","2171.1092","0","2174.1384","1569.7824"
"SEN","24/01/2021","11","1807.4371","3788.0053","23.6792","1047.0771","15419.8525","200.4364","519.5978","2305.907","0","2435.547","1584.2109"
"SEN","24/01/2021","12","1924.2006","4258.5654","16.6631","1049.416","15201.5043","194.666","517.3821","2298.1282","0","2506.3345","1588.8026"
"SEN","24/01/2021","13","1994.6585","4192.2376","21.9866","1051.7221","15587.6602","191.3801","510.1847","2430.2237","0","2505.173","1579.9055"
"SEN","24/01/2021","14","1993.4551","4431.8456","18.112","1046.0034","15697.4697","169.787","514.5865","2195.3885","0","2439.1703","1589.5721"
"SEN","24/01/2021","15","2103.4884","4523.0578","22.1244","1047.4167","15446.3152","165.5247","517.0867","2314.6223","0","2405.4374","1575.7507"
"SEN","24/01/2021","16","2241.6597","4192.6975","22.8669","1047.8081","15492.7115","173.2244","517.3535","2426.3378","0","2416.1908","1554.0685"
"SEN","24/01/2021","17","2443.5039","3689.8299","19.071","1053.0441","15569.1501","183.9992","515.7399","2339.2544","0","2410.4688","1562.653"
"SEN","24/01/2021","18","2932.9987","1838.953","19.5735","1044.7318","16374.5714","210.7632","514.7953","3353.655","0","2578.9223","1567.4666"
"SEN","24/01/2021","19","2921.951","200.67","22.1736","1047.0863","17902.2869","224.66","517.0517","4995.5069","0","3031.6805","1572.0911"
"SEN","24/01/2021","20","3042.6598","0.0014","21.9932","1053.2576","18920.842","223.0639","518.0092","5963.6349","0","3212.204","1575.8499"
"SEN","24/01/2021","21","3144.9637","0.0005","23.0353","1049.5774","19140.8702","223.5287","519.1528","5833.5688","0","3173.1926","1580.0682"
"SEN","24/01/2021","22","3156.4533","0.0004","21.4094","1040.6424","19197.4318","221.3982","520.7103","5264.4032","0","3060.2023","1582.1897"
"SEN","24/01/2021","23","3175.7104","0.0002","20.7973","1045.9639","18757.83","208.0122","520.5868","4423.5326","0","2867.7995","1556.7441"
"SEN","24/01/2021","24","2948.785","0.0005","22.0665","1047.6964","18319.7513","190.9593","521.5372","3724.9832","0","2489.7117","1558.368"
"SEN","25/01/2021","1","2859.7918","0.0005","24.6071","1047.8743","18250.7125","173.0026","521.4395","2133.3718","0","2536.9122","1565.1424"
"SEN","25/01/2021","2","2946.1081","0.0003","23.7017","1050.3935","18080.7562","166.4221","520.4785","1171.2052","0","2714.1643","1566.0645"
"SEN","25/01/2021","3","2908.8091","0.0003","22.6342","1054.1279","17748.3678","164.8686","516.3092","938.8338","0","2568.7329","1557.6641"
"SEN","25/01/2021","4","2938.9782","0.0004","24.7689","1054.4446","17755.6361","163.3782","519.3416","864.3539","0","2483.87","1556.9645"
"SEN","25/01/2021","5","2741.3703","0.0004","21.9545","1055.4321","18156.1164","161.4064","517.503","757.4848","0","2427.6088","1557.9254"
"SEN","25/01/2021","6","2444.3843","0.0004","22.9575","1060.9423","18453.6759","162.7113","515.098","887.0199","0","2818.5901","1525.279"
"SEN","25/01/2021","7","2530.6898","0.3139","20.6529","1075.92","19065.6714","170.3742","476.976","1731.7321","0","2833.574","1641.6181"
"SEN","25/01/2021","8","2589.525","103.4388","24.4237","1103.3465","19455.0645","176.0141","465.2942","2306.5956","0","3030.3798","1806.9717"
"SEN","25/01/2021","9","1991.1728","1988.3436","25.273","1104.911","19712.7418","168.0497","465.0352","2431.3648","0","3251.8987","1764.06"
